Time (sec),S:Load (lbs),S:HL1 (DIM),S:LVDT (in),S:Position (in),Ch:Position (mm),Ch:Load (N),Ch:Stress (MPa),Ch:Strain (mm/mm),Ch:HL1 (DIM),Set Point (),Cycles ()
1.270000,-0.000000,-459.176849,-0.008153,-0.003359,-0.085327,-0.000000,-0.000000,-0.853267,-459.176849,-0.083922,0.000000
1.280000,0.010422,-459.176849,-0.008201,-0.003354,-0.085187,0.046358,0.002362,-0.851874,-459.176849,-0.083748,0.000000
1.290000,0.004097,-459.221344,-0.008192,-0.003347,-0.085023,0.018224,0.000928,-0.850231,-459.221344,-0.083574,0.000000
1.300000,0.006699,-459.087891,-0.008162,-0.003341,-0.084850,0.029797,0.001518,-0.848498,-459.087891,-0.083418,0.000000
1.310000,0.010056,-459.132385,-0.008132,-0.003329,-0.084564,0.044729,0.002279,-0.845636,-459.132385,-0.083245,0.000000
1.320000,0.009682,-459.176849,-0.008153,-0.003316,-0.084216,0.043066,0.002194,-0.842162,-459.176849,-0.083089,0.000000
1.330000,0.007446,-459.132385,-0.008127,-0.003305,-0.083947,0.033123,0.001687,-0.839475,-459.132385,-0.082916,0.000000
1.340000,-0.003723,-459.221344,-0.008127,-0.003298,-0.083774,-0.016561,-0.000844,-0.837741,-459.221344,-0.082742,0.000000
1.350000,-0.003349,-459.132385,-0.008127,-0.003293,-0.083636,-0.014898,-0.000759,-0.836356,-459.132385,-0.082586,0.000000
1.360000,-0.004845,-459.176849,-0.008097,-0.003287,-0.083488,-0.021550,-0.001098,-0.834880,-459.176849,-0.082412,0.000000
1.370000,-0.016754,-459.132385,-0.008106,-0.003281,-0.083332,-0.074526,-0.003797,-0.833320,-459.132385,-0.082256,0.000000
1.380000,-0.011543,-459.132385,-0.008063,-0.003274,-0.083167,-0.051347,-0.002616,-0.831670,-459.132385,-0.082083,0.000000
1.390000,-0.011543,-459.176849,-0.008075,-0.003267,-0.082985,-0.051347,-0.002616,-0.829846,-459.176849,-0.081910,0.000000
1.400000,-0.007072,-459.087891,-0.008080,-0.003260,-0.082803,-0.031460,-0.001603,-0.828029,-459.087891,-0.081754,0.000000
1.410000,-0.002609,-459.265808,-0.008071,-0.003253,-0.082620,-0.011607,-0.000591,-0.826205,-459.265808,-0.081580,0.000000
1.420000,-0.010056,-459.087891,-0.008071,-0.003247,-0.082465,-0.044729,-0.002279,-0.824645,-459.087891,-0.081424,0.000000
1.430000,-0.012291,-459.132385,-0.008045,-0.003243,-0.082361,-0.054673,-0.002785,-0.823608,-459.132385,-0.081250,0.000000
1.440000,-0.012291,-459.221344,-0.008067,-0.003239,-0.082274,-0.054673,-0.002785,-0.822738,-459.221344,-0.081077,0.000000
1.450000,-0.002609,-459.176849,-0.008045,-0.003236,-0.082196,-0.011607,-0.000591,-0.821958,-459.176849,-0.080921,0.000000
1.460000,0.007072,-459.176849,-0.008015,-0.003231,-0.082057,0.031460,0.001603,-0.820573,-459.176849,-0.080748,0.000000
1.470000,0.003349,-459.176849,-0.008019,-0.003224,-0.081892,0.014898,0.000759,-0.818923,-459.176849,-0.080591,0.000000
1.480000,-0.003723,-459.132385,-0.008037,-0.003216,-0.081692,-0.016561,-0.000844,-0.816924,-459.132385,-0.080418,0.000000
1.490000,-0.013405,-459.221344,-0.007998,-0.003206,-0.081424,-0.059628,-0.003038,-0.814237,-459.221344,-0.080244,0.000000
1.500000,0.004097,-459.087891,-0.007994,-0.003194,-0.081129,0.018224,0.000928,-0.811292,-459.087891,-0.080088,0.000000
1.510000,-0.006706,-459.221344,-0.007981,-0.003184,-0.080878,-0.029831,-0.001520,-0.808779,-459.221344,-0.079915,0.000000
1.520000,-0.018250,-459.176849,-0.008006,-0.003177,-0.080695,-0.081178,-0.004135,-0.806955,-459.176849,-0.079759,0.000000
1.530000,-0.026810,-459.132385,-0.007968,-0.003172,-0.080574,-0.119255,-0.006075,-0.805744,-459.132385,-0.079586,0.000000
1.540000,-0.037613,-459.221344,-0.007985,-0.003167,-0.080452,-0.167311,-0.008523,-0.804525,-459.221344,-0.079412,0.000000
